iter	PRAUC:type=Classic;use_weights=false	Logloss	BrierScore:use_weights=false	Logloss:use_weights=true	Logloss:use_weights=false
2495	0.1808001308	0.4469421335	0.07053885503	0.4469421335	0.2804642236
2496	0.1808253744	0.4469126555	0.07053750206	0.4469126555	0.2804564473
2497	0.1808838788	0.4468871493	0.07053335397	0.4468871493	0.2804416136
2498	0.1809125752	0.4468605739	0.07054077232	0.4468605739	0.28045456
2499	0.1808973871	0.4468259934	0.07054336006	0.4468259934	0.2804571678
2500	0.1808799118	0.4468195604	0.07053832006	0.4468195604	0.2804400899
2501	0.1808828928	0.4468135072	0.07053473615	0.4468135072	0.2804268511
2502	0.1808925756	0.4468022183	0.07053509722	0.4468022183	0.2804168407
2503	0.1809846558	0.4467784847	0.07053556165	0.4467784847	0.2804156991
2504	0.1810097273	0.4467555006	0.07053438804	0.4467555006	0.2804075465
2505	0.1810826482	0.4467209269	0.07054362178	0.4467209269	0.2804246474
2506	0.1810696522	0.4467131242	0.070541994	0.4467131242	0.2804182402
2507	0.1810998778	0.4466888033	0.07054461616	0.4466888033	0.2804155768
2508	0.1811243012	0.4466674764	0.070549177	0.4466674764	0.2804237861
2509	0.1811451153	0.4466589181	0.07054519165	0.4466589181	0.2804094248
2510	0.1811451153	0.4466583092	0.07054212886	0.4466583092	0.2803998204
2511	0.1811546643	0.4466371954	0.07054643288	0.4466371954	0.2804049381
2512	0.181161856	0.4466120167	0.07055066426	0.4466120167	0.2804135652
2513	0.1811830908	0.44659116	0.07055522017	0.44659116	0.2804155488
2514	0.1812887214	0.446552558	0.07055162539	0.446552558	0.2803960257
2515	0.1813151367	0.4465321141	0.07055521427	0.4465321141	0.2804034742
2516	0.18131808	0.4465082945	0.07056077008	0.4465082945	0.2804096204
2517	0.1814742184	0.4464694373	0.07056700917	0.4464694373	0.2804174435
2518	0.1814987219	0.4464502442	0.07057031266	0.4464502442	0.2804253267
2519	0.1814965658	0.4464453566	0.07056625673	0.4464453566	0.2804092859
2520	0.1814849201	0.4464344922	0.07056646059	0.4464344922	0.2803989501
2521	0.1815651264	0.4464215651	0.07055495729	0.4464215651	0.2803620566
2522	0.1815691795	0.4464061693	0.07056243802	0.4464061693	0.2803803593
2523	0.1815726948	0.446394802	0.07056604625	0.446394802	0.2803876421
2524	0.1815894592	0.4463741179	0.07056988124	0.4463741179	0.280393485
2525	0.1816524759	0.4463495977	0.07056598591	0.4463495977	0.2803781228
2526	0.1816627127	0.4463286148	0.07057150909	0.4463286148	0.280391985
2527	0.1815843831	0.4463006769	0.07057079956	0.4463006769	0.28038282
2528	0.1817145984	0.4462796594	0.07057590022	0.4462796594	0.2803910486
2529	0.181598302	0.4462549771	0.0705786917	0.4462549771	0.2803928987
2530	0.1816031517	0.4462436504	0.07058163088	0.4462436504	0.2803981011
2531	0.1816019966	0.4462348943	0.07058413351	0.4462348943	0.2803965442
2532	0.1814892776	0.4462121574	0.07058727594	0.4462121574	0.2803998024
2533	0.1815305798	0.4461922607	0.07059790413	0.4461922607	0.2804246192
2534	0.181519841	0.4461904534	0.0705912883	0.4461904534	0.2804030633
2535	0.1814906468	0.4461677872	0.07059711198	0.4461677872	0.2804145902
2536	0.1814933302	0.4461471128	0.07060186376	0.4461471128	0.2804192047
2537	0.1815066129	0.4461348556	0.07059719428	0.4461348556	0.2803991998
2538	0.1815133485	0.4461252411	0.070593127	0.4461252411	0.2803848767
2539	0.1816586503	0.4460999886	0.07058892767	0.4460999886	0.2803685011
2540	0.1816705651	0.446086201	0.07059541601	0.446086201	0.2803771118
2541	0.1816649955	0.4460758544	0.07059354565	0.4460758544	0.2803612322
2542	0.1816540185	0.4460587344	0.07059496792	0.4460587344	0.2803554293
2543	0.1817197282	0.4460156428	0.07059592965	0.4460156428	0.2803508887
2544	0.1817202219	0.4459924645	0.07059610361	0.4459924645	0.280342938
2545	0.1816994683	0.4459853316	0.07059217455	0.4459853316	0.2803222015
2546	0.1817266442	0.4459724534	0.07058962312	0.4459724534	0.2803119575
2547	0.1817479351	0.4459506284	0.07058674718	0.4459506284	0.2802993324
2548	0.1817611158	0.4459274604	0.07058924377	0.4459274604	0.2802964537
2549	0.1816886715	0.4458951123	0.07059366117	0.4458951123	0.2803015665
2550	0.1817338292	0.4458541122	0.07059724932	0.4458541122	0.2803018742
2551	0.1803378985	0.445821709	0.07058950365	0.445821709	0.2802733273
2552	0.1803772321	0.4457855463	0.07059549566	0.4457855463	0.280280929
2553	0.1804288712	0.4457665337	0.07059345747	0.4457665337	0.280270927
2554	0.1805145844	0.4457369232	0.07059475988	0.4457369232	0.2802624985
2555	0.1795111927	0.4457262606	0.07058799778	0.4457262606	0.2802375344
2556	0.1801545588	0.4457134109	0.0705922266	0.4457134109	0.2802488095
2557	0.1802279627	0.445706498	0.07058840169	0.445706498	0.2802353006
2558	0.1802667559	0.4456862827	0.07059004577	0.4456862827	0.2802316219
2559	0.1801427338	0.4456518898	0.07058449358	0.4456518898	0.2802110556
2560	0.1801980491	0.445630542	0.0705833291	0.445630542	0.280201507
2561	0.1802033797	0.4456204472	0.07058187998	0.4456204472	0.2801865436
2562	0.1802240546	0.4455917635	0.07058595133	0.4455917635	0.2801916131
2563	0.1801975453	0.4455817133	0.07058594317	0.4455817133	0.2801809484
2564	0.1801445212	0.4455618005	0.07058709779	0.4455618005	0.2801795798
2565	0.1801861433	0.4455520127	0.07058590427	0.4455520127	0.2801700439
2566	0.1801988995	0.4455301006	0.07058172911	0.4455301006	0.2801540903
2567	0.1800845342	0.4454785312	0.07058132308	0.4454785312	0.28014683
2568	0.1801736922	0.4454435114	0.07058592433	0.4454435114	0.2801584501
2569	0.1802028742	0.4454142509	0.07059319575	0.4454142509	0.2801655915
2570	0.1802075304	0.4453985486	0.07059176647	0.4453985486	0.2801485721
2571	0.1802054662	0.4453783381	0.07059329096	0.4453783381	0.2801479224
2572	0.1802068947	0.4453690951	0.07059510024	0.4453690951	0.2801478761
2573	0.1802597826	0.4453503824	0.07059551138	0.4453503824	0.2801464563
2574	0.1801427428	0.4453188584	0.07059565976	0.4453188584	0.2801392474
2575	0.1801348114	0.4453050834	0.07060337073	0.4453050834	0.2801542106
2576	0.1796390156	0.4452932205	0.07060273988	0.4452932205	0.2801501865
2577	0.1796299403	0.4452722797	0.07061091041	0.4452722797	0.2801671945
2578	0.1791795962	0.4452608099	0.07060718067	0.4452608099	0.2801502999
2579	0.179284245	0.4452271141	0.07060367186	0.4452271141	0.2801407747
2580	0.1793536399	0.4451920355	0.07061340412	0.4451920355	0.2801608033
2581	0.1793321537	0.4451716356	0.07062141921	0.4451716356	0.2801774357
2582	0.1793296136	0.4451647221	0.07061575483	0.4451647221	0.2801583621
2583	0.1793584567	0.445156761	0.07061171056	0.445156761	0.2801454804
2584	0.1793816737	0.4451252247	0.07060111861	0.4451252247	0.2801077321
2585	0.1794851267	0.4450890402	0.07060710124	0.4450890402	0.2801159295
2586	0.1795460022	0.4450695787	0.07060939566	0.4450695787	0.2801180354
2587	0.179540649	0.4450505064	0.07061219659	0.4450505064	0.2801180948
2588	0.1796417838	0.4450325632	0.07060855636	0.4450325632	0.2801016686
2589	0.1796387732	0.4450058657	0.07060645287	0.4450058657	0.2800811794
2590	0.1796412514	0.4449998378	0.07060758933	0.4449998378	0.2800824805
2591	0.1797232408	0.4449644081	0.07060968193	0.4449644081	0.2800793835
2592	0.1797283877	0.4449256654	0.07061086827	0.4449256654	0.2800767135
2593	0.179768583	0.4449094213	0.07061838659	0.4449094213	0.2800934926
2594	0.1798384711	0.4448584529	0.07061523049	0.4448584529	0.2800769519
2595	0.1798962759	0.4448344093	0.07061154744	0.4448344093	0.2800576786
2596	0.179868479	0.4448209891	0.07060581815	0.4448209891	0.2800377508
2597	0.1799944096	0.4447995362	0.07060999902	0.4447995362	0.2800433743
2598	0.1800158407	0.4447810977	0.07061296738	0.4447810977	0.2800427708
2599	0.1800281221	0.4447575564	0.07061186234	0.4447575564	0.2800374252
2600	0.180077625	0.4447262053	0.07061952919	0.4447262053	0.2800495062
2601	0.1800746839	0.4447150517	0.07062196566	0.4447150517	0.280047115
2602	0.1800804804	0.4447043125	0.07062754844	0.4447043125	0.2800601782
2603	0.180121538	0.4446877511	0.07062211044	0.4446877511	0.2800422687
2604	0.1801862857	0.4446561892	0.0706287491	0.4446561892	0.2800540499
2605	0.180186394	0.4446392521	0.07062929326	0.4446392521	0.2800493551
2606	0.180265696	0.4445988306	0.07063710792	0.4445988306	0.2800602852
2607	0.1797436116	0.4445721862	0.07062834265	0.4445721862	0.2800285659
2608	0.1798505919	0.4445487315	0.07062664237	0.4445487315	0.2800168115
2609	0.1799071916	0.4445430881	0.07062123333	0.4445430881	0.2799985508
2610	0.1799138708	0.4445236906	0.07062564804	0.4445236906	0.2800007146
2611	0.1799581212	0.4444814276	0.07063070935	0.4444814276	0.2800088513
2612	0.1798882298	0.4444601962	0.07063128652	0.4444601962	0.2800043915
2613	0.1799209974	0.4444438627	0.07063583697	0.4444438627	0.2800133661
2614	0.1799551582	0.4444393266	0.07063205069	0.4444393266	0.2799955424
2615	0.1799296553	0.4444184147	0.0706383165	0.4444184147	0.2800067619
2616	0.1799929115	0.444386076	0.07063867367	0.444386076	0.2800043178
2617	0.1800178212	0.4443523674	0.0706422581	0.4443523674	0.2800050182
2618	0.1805071778	0.444348609	0.07063762312	0.444348609	0.2799876752
2619	0.1805207354	0.4443309501	0.07064097221	0.4443309501	0.2799906377
2620	0.1805072688	0.444310086	0.07064272677	0.444310086	0.2799881148
2621	0.1806037485	0.4442797266	0.07064734927	0.4442797266	0.2800000618
2622	0.1806145688	0.4442746735	0.07064092101	0.4442746735	0.2799758768
2623	0.1805686234	0.4442466997	0.07064463586	0.4442466997	0.2799812288
2624	0.1806015984	0.4442257521	0.07064991084	0.4442257521	0.2799885435
2625	0.1806367512	0.4441939277	0.07065253635	0.4441939277	0.2799862856
2626	0.180664142	0.4441643063	0.07065472081	0.4441643063	0.2799858324
2627	0.1806679817	0.444141003	0.0706550712	0.444141003	0.2799762749
2628	0.1807173175	0.444110621	0.07066304885	0.444110621	0.2799916894
2629	0.1807725198	0.4440904275	0.07066560065	0.4440904275	0.2799887251
2630	0.180752931	0.4440783814	0.0706663651	0.4440783814	0.2799798904
2631	0.1807753712	0.4440380195	0.0706670459	0.4440380195	0.2799822769
2632	0.1803748304	0.4440219906	0.07065828108	0.4440219906	0.27995525
2633	0.1804022738	0.4440015853	0.07065201212	0.4440015853	0.2799331986
2634	0.1804214556	0.4439909083	0.07064912083	0.4439909083	0.2799160127
2635	0.1809862246	0.4439664775	0.07065273117	0.4439664775	0.2799279052
2636	0.1810125052	0.4439496219	0.07065375473	0.4439496219	0.2799253789
2637	0.1810095583	0.4439341865	0.07066055294	0.4439341865	0.2799345931
2638	0.1810068502	0.4439038858	0.07066678834	0.4439038858	0.2799410691
2639	0.181002756	0.4438947489	0.07066528179	0.4438947489	0.2799337804
2640	0.1810185124	0.4438694333	0.07067155207	0.4438694333	0.2799458257
2641	0.1810750409	0.443835877	0.07066311176	0.443835877	0.2799153441
2642	0.1811256243	0.4438082529	0.07066400645	0.4438082529	0.2799104052
2643	0.1811528993	0.443788724	0.07066657048	0.443788724	0.2799139343
2644	0.1812078325	0.4437737727	0.07066253047	0.4437737727	0.2799004646
2645	0.1812084078	0.4437426606	0.07065865144	0.4437426606	0.2798826407
2646	0.1812735725	0.443727158	0.07065116613	0.443727158	0.2798548626
2647	0.1814113452	0.4437062305	0.07065371808	0.4437062305	0.2798557761
2648	0.181361111	0.4436925121	0.07065576596	0.4436925121	0.2798557234
2649	0.1813780748	0.4436658531	0.07066238078	0.4436658531	0.2798635851
2650	0.1813723205	0.4436554457	0.0706609295	0.4436554457	0.2798568747
2651	0.1813723205	0.4436538297	0.07065443999	0.4436538297	0.279835513
2652	0.1814995092	0.443620997	0.07064966269	0.443620997	0.2798184088
2653	0.1815641006	0.4435990485	0.07064791463	0.4435990485	0.2798112389
2654	0.1815600567	0.4435801022	0.07065223428	0.4435801022	0.2798133777
2655	0.1815386114	0.4435619791	0.07064460817	0.4435619791	0.2797883502
2656	0.1810680665	0.4435451814	0.07064440842	0.4435451814	0.2797821461
2657	0.1811139935	0.443524796	0.07063929713	0.443524796	0.2797651161
2658	0.1814322802	0.4434988809	0.07064244348	0.4434988809	0.2797689789
2659	0.1814301578	0.4434814287	0.07064778475	0.4434814287	0.2797755974
2660	0.1814589034	0.4434499967	0.07064930336	0.4434499967	0.2797719501
2661	0.1814336961	0.4434388295	0.07064396825	0.4434388295	0.2797527934
2662	0.1814624817	0.4434171818	0.07065063255	0.4434171818	0.2797634937
2663	0.1814520304	0.4433910033	0.07065943141	0.4433910033	0.2797838505
2664	0.1811544942	0.4433628445	0.07065490558	0.4433628445	0.2797655889
2665	0.1811507494	0.4433439534	0.07065901313	0.4433439534	0.2797713081
2666	0.181142127	0.4433347465	0.07065505548	0.4433347465	0.2797542701
2667	0.1811754365	0.4433156808	0.0706496386	0.4433156808	0.2797360029
2668	0.1811738471	0.44331237	0.07064690411	0.44331237	0.2797283737
2669	0.1812052505	0.4432927092	0.07065079341	0.4432927092	0.2797329164
2670	0.1811811169	0.4432793557	0.07065276847	0.4432793557	0.2797326672
2671	0.1811763386	0.4432723426	0.07065072896	0.4432723426	0.2797189839
2672	0.1812106818	0.4432385141	0.07065461832	0.4432385141	0.2797197669
2673	0.1812725982	0.4432114712	0.07065859725	0.4432114712	0.2797253394
2674	0.1818352503	0.4431851624	0.0706542371	0.4431851624	0.279710483
2675	0.1821404957	0.4431574535	0.0706575203	0.4431574535	0.2797126872
2676	0.1821439113	0.4431492835	0.07065628691	0.4431492835	0.2797060762
2677	0.1818925938	0.4431186136	0.07065916187	0.4431186136	0.2797027039
2678	0.1819691457	0.4430928303	0.07065851033	0.4430928303	0.2796943288
2679	0.1819584592	0.443082076	0.07066031919	0.443082076	0.2796905
2680	0.1821270526	0.4430630441	0.07065608219	0.4430630441	0.2796761923
2681	0.1821923853	0.4430358416	0.07065424908	0.4430358416	0.2796660492
2682	0.183099807	0.4430075832	0.07065921375	0.4430075832	0.2796732802
2683	0.1830948684	0.4429937472	0.0706550598	0.4429937472	0.2796561378
2684	0.1825239312	0.4429852231	0.07065330588	0.4429852231	0.2796479441
2685	0.1826108136	0.4429550182	0.0706571728	0.4429550182	0.2796505322
2686	0.1820420993	0.4429394691	0.07065282749	0.4429394691	0.2796357418
2687	0.18209532	0.4429117965	0.07064787145	0.4429117965	0.2796164112
2688	0.1821693257	0.4428785143	0.07064056151	0.4428785143	0.2795872827
2689	0.1828009156	0.4428466631	0.07064276317	0.4428466631	0.2795878306
2690	0.182813828	0.44282276	0.07064688139	0.44282276	0.2795926073
2691	0.1828502738	0.4427963365	0.07065596276	0.4427963365	0.2796108676
2692	0.1829526598	0.4427723438	0.07065894387	0.4427723438	0.2796159241
2693	0.1830065014	0.4427533509	0.07066302503	0.4427533509	0.2796224601
2694	0.1830605557	0.4427223968	0.07066589585	0.4427223968	0.2796239124
2695	0.1830807725	0.4426972157	0.0706697228	0.4426972157	0.2796283097
2696	0.1830927856	0.4426798035	0.07067515889	0.4426798035	0.2796380012
2697	0.1831233526	0.4426522041	0.07067515875	0.4426522041	0.2796337176
2698	0.1831404837	0.4426302529	0.07067479923	0.4426302529	0.2796282804
2699	0.183145325	0.4426067422	0.07067073065	0.4426067422	0.2796110375
2700	0.1831637884	0.4425578634	0.0706716482	0.4425578634	0.2796073364
2701	0.1831649906	0.4425543936	0.07067074323	0.4425543936	0.2796033392
2702	0.1831312961	0.4425499104	0.07066725648	0.4425499104	0.2795864801
2703	0.1831468474	0.4425238832	0.07066933007	0.4425238832	0.2795879468
2704	0.1831615482	0.4424996368	0.07067199427	0.4424996368	0.2795896567
2705	0.1832004864	0.4424652922	0.07067914768	0.4424652922	0.2795989261
2706	0.1832382166	0.4424382083	0.07068482144	0.4424382083	0.2796113291
2707	0.1832526098	0.4424074446	0.07068707803	0.4424074446	0.2796113786
2708	0.1839734279	0.4423607434	0.07068804269	0.4423607434	0.2796081585
2709	0.184007565	0.4423328758	0.07069101683	0.4423328758	0.2796098572
2710	0.1840843795	0.4423174442	0.07068968518	0.4423174442	0.2796042241
2711	0.1840883828	0.4423096143	0.070692328	0.4423096143	0.2796100756
2712	0.1841070975	0.44228547	0.07069292234	0.44228547	0.2796031528
2713	0.1844953958	0.4422620775	0.07069778811	0.4422620775	0.2796113474
2714	0.1854490218	0.4422385321	0.07069195566	0.4422385321	0.2795887214
2715	0.1854791658	0.4422134667	0.07069494634	0.4422134667	0.2795922199
2716	0.185198538	0.4421784776	0.07069927377	0.4421784776	0.2795985945
2717	0.185181602	0.4421540752	0.07070559236	0.4421540752	0.2796097378
2718	0.1843183692	0.4421303834	0.07070035278	0.4421303834	0.2795910711
2719	0.1842823409	0.4421023627	0.07070342642	0.4421023627	0.2795925674
2720	0.1856542106	0.4420652211	0.07070778887	0.4420652211	0.2796017666
2721	0.1856930923	0.4420446423	0.07070988797	0.4420446423	0.2796006657
2722	0.18567368	0.4420369008	0.07070860046	0.4420369008	0.2795872727
2723	0.185594495	0.441992021	0.07071045471	0.441992021	0.2795870412
2724	0.1856070984	0.4419751942	0.0707126229	0.4419751942	0.279587576
2725	0.1857069374	0.4419659271	0.07071063336	0.4419659271	0.2795715999
2726	0.1857031546	0.4419433632	0.07071414039	0.4419433632	0.2795755725
2727	0.1856522943	0.4419038659	0.07071331555	0.4419038659	0.2795668315
2728	0.1856738343	0.4418738409	0.0707163123	0.4418738409	0.2795658649
2729	0.1857367626	0.4418583216	0.07071644299	0.4418583216	0.2795663505
2730	0.1857387549	0.4418512382	0.07071710832	0.4418512382	0.2795654796
2731	0.1840813504	0.4418300065	0.07072042909	0.4418300065	0.2795683557
2732	0.1840826259	0.4418195516	0.07072187473	0.4418195516	0.2795704367
2733	0.1841128533	0.4417927765	0.0707134684	0.4417927765	0.2795439812
2734	0.1842486516	0.4417627173	0.07071825076	0.4417627173	0.2795467675
2735	0.1842274682	0.4417354074	0.07072212789	0.4417354074	0.2795495641
2736	0.1843455495	0.4417180758	0.0707255977	0.4417180758	0.2795557801
2737	0.1843497061	0.4417078488	0.0707251123	0.4417078488	0.2795506462
2738	0.1844291025	0.4416920792	0.07072345697	0.4416920792	0.2795411287
2739	0.1845489445	0.441667861	0.07072414322	0.441667861	0.2795406455
2740	0.1846925623	0.4416513253	0.07072579925	0.4416513253	0.2795376804
2741	0.1837881748	0.4416457183	0.07071724955	0.4416457183	0.2795099562
2742	0.1837902143	0.441620663	0.07071873119	0.441620663	0.2795126892
2743	0.1838677784	0.4416026298	0.07072088456	0.4416026298	0.2795089876
2744	0.1839179001	0.4415798763	0.07072550505	0.4415798763	0.2795160319
2745	0.1839953278	0.4415535031	0.07072717942	0.4415535031	0.2795170079
2746	0.1839709944	0.4415257416	0.07072750782	0.4415257416	0.2795127585
2747	0.184004443	0.4415105892	0.07073226847	0.4415105892	0.2795202026
2748	0.1840426143	0.4414755712	0.07073968695	0.4414755712	0.2795319814
2749	0.1840800644	0.441458279	0.07074016986	0.441458279	0.2795286543
2750	0.1840707084	0.441448102	0.07073577035	0.441448102	0.2795094966
2751	0.1841123182	0.4414271034	0.07074107646	0.4414271034	0.2795198278
2752	0.1840711115	0.441403056	0.07074628811	0.441403056	0.2795279583
2753	0.1841299615	0.4413706654	0.07074932979	0.4413706654	0.2795300022
2754	0.184192254	0.4413385873	0.07074818628	0.4413385873	0.2795221668
2755	0.1842324352	0.441318418	0.07075139477	0.441318418	0.2795218868
2756	0.1842506146	0.441285477	0.07075560162	0.441285477	0.279525201
2757	0.1842553895	0.4412760757	0.07076053285	0.4412760757	0.2795345226
2758	0.1843036343	0.4412505767	0.07076051798	0.4412505767	0.279529241
2759	0.1843110493	0.4412173234	0.07076629261	0.4412173234	0.2795384961
2760	0.1843826547	0.4411752968	0.07076903362	0.4411752968	0.2795459907
2761	0.1843793479	0.4411469949	0.07077105533	0.4411469949	0.2795422889
2762	0.1844141832	0.4411257643	0.07077589922	0.4411257643	0.2795461522
2763	0.1844617267	0.4411137993	0.07077530021	0.4411137993	0.2795418475
